time,data,ambient,sensor
481918.0,60.5,22.25,tc1
481968.0,60.5,22.25,tc1
482018.0,60.5,22.25,tc1
482068.0,60.4375,22.25,tc1
482118.0,61.1875,22.25,tc1
482168.0,61.1875,22.25,tc1
482218.0,61.1875,22.25,tc1
482269.0,61.1875,22.25,tc1
482319.0,59.75,22.1875,tc1
482369.0,59.75,22.1875,tc1
482419.0,60.5,22.1875,tc1
482469.0,60.5,22.1875,tc1
482519.0,60.4375,22.1875,tc1
482569.0,61.1875,22.1875,tc1
482619.0,61.1875,22.1875,tc1
482669.0,61.1875,22.1875,tc1
482719.0,61.1875,22.1875,tc1
482769.0,61.9375,22.1875,tc1
482819.0,61.9375,22.1875,tc1
482869.0,63.4375,22.1875,tc1
482921.0,62.6875,22.1875,tc1
482969.0,64.1875,22.1875,tc1
483019.0,64.1875,22.1875,tc1
483069.0,64.1875,22.1875,tc1
483119.0,64.1875,22.1875,tc1
483169.0,64.1875,22.1875,tc1
483219.0,64.1875,22.1875,tc1
483269.0,64.9375,22.1875,tc1
483319.0,64.9375,22.1875,tc1
483369.0,64.9375,22.1875,tc1
483419.0,64.9375,22.1875,tc1
483469.0,64.9375,22.1875,tc1
483519.0,64.9375,22.1875,tc1
483569.0,65.6875,22.1875,tc1
483619.0,65.6875,22.1875,tc1
483669.0,65.6875,22.1875,tc1
483719.0,66.4375,22.1875,tc1
483769.0,66.4375,22.1875,tc1
483819.0,66.4375,22.125,tc1
483869.0,66.4375,22.125,tc1
483919.0,67.1875,22.125,tc1
483969.0,67.1875,22.125,tc1
484019.0,67.1875,22.125,tc1
484069.0,67.1875,22.125,tc1
484119.0,68.0,22.125,tc1
484169.0,68.0,22.125,tc1
484219.0,68.6875,22.125,tc1
484270.0,68.6875,22.125,tc1
484320.0,69.4375,22.1875,tc1
484370.0,69.4375,22.1875,tc1
484420.0,69.4375,22.1875,tc1
484470.0,70.25,22.1875,tc1
484520.0,70.25,22.1875,tc1
484570.0,70.25,22.1875,tc1
484620.0,71.0,22.1875,tc1
484670.0,71.0,22.1875,tc1
484720.0,71.0,22.1875,tc1
484770.0,71.75,22.1875,tc1
484820.0,71.75,22.1875,tc1
484870.0,71.75,22.1875,tc1
484920.0,71.75,22.1875,tc1
484970.0,72.5,22.1875,tc1
485020.0,72.5,22.1875,tc1
485070.0,72.5,22.1875,tc1
485120.0,72.5,22.1875,tc1
485170.0,72.5,22.1875,tc1
485220.0,72.5,22.1875,tc1
485270.0,72.5,22.1875,tc1
485320.0,72.5,22.1875,tc1
485371.0,72.5,22.1875,tc1
485421.0,72.5,22.1875,tc1
485471.0,72.5,22.1875,tc1
485521.0,72.5,22.1875,tc1
485571.0,72.5,22.1875,tc1
485621.0,72.5,22.1875,tc1
485671.0,73.25,22.1875,tc1
485721.0,73.25,22.1875,tc1
485771.0,74.0,22.1875,tc1
485821.0,74.0,22.1875,tc1
485871.0,74.75,22.1875,tc1
485921.0,74.75,22.1875,tc1
485971.0,75.5,22.1875,tc1
486021.0,75.5,22.1875,tc1
486071.0,75.5,22.1875,tc1
486121.0,75.5,22.1875,tc1
486171.0,75.5,22.1875,tc1
486221.0,75.5,22.1875,tc1
486271.0,75.5,22.1875,tc1
486321.0,75.5,22.1875,tc1
486371.0,75.5,22.1875,tc1
486421.0,75.5,22.1875,tc1
486471.0,75.5,22.1875,tc1
486521.0,75.5,22.1875,tc1
486571.0,75.5,22.1875,tc1
486621.0,75.5,22.1875,tc1
486671.0,76.25,22.1875,tc1
486721.0,76.25,22.1875,tc1
486771.0,76.25,22.1875,tc1
486821.0,76.25,22.1875,tc1
486871.0,77.0,22.1875,tc1
486921.0,77.0,22.1875,tc1
486971.0,77.0,22.1875,tc1
487021.0,77.75,22.1875,tc1
487071.0,77.75,22.1875,tc1
487121.0,77.75,22.1875,tc1
487171.0,77.75,22.1875,tc1
487221.0,78.5625,22.1875,tc1
487271.0,78.5625,22.1875,tc1
487321.0,78.5625,22.1875,tc1
487371.0,78.5625,22.1875,tc1
487422.0,78.5625,22.1875,tc1
487472.0,78.5625,22.1875,tc1
487522.0,78.5625,22.1875,tc1
487572.0,79.3125,22.1875,tc1
487622.0,79.3125,22.1875,tc1
487672.0,79.3125,22.1875,tc1
487722.0,79.3125,22.1875,tc1
487772.0,79.3125,22.1875,tc1
487822.0,79.3125,22.1875,tc1
487872.0,80.0625,22.1875,tc1
487922.0,80.0625,22.1875,tc1
487972.0,80.0625,22.1875,tc1
488022.0,80.0625,22.1875,tc1
488072.0,80.8125,22.1875,tc1
488122.0,80.8125,22.1875,tc1
488172.0,80.8125,22.1875,tc1
488222.0,80.8125,22.1875,tc1
488272.0,81.5625,22.1875,tc1
488322.0,81.5625,22.1875,tc1
488372.0,81.5625,22.1875,tc1
488422.0,82.3125,22.1875,tc1
488472.0,82.3125,22.1875,tc1
488522.0,82.3125,22.1875,tc1
488572.0,82.3125,22.1875,tc1
488622.0,83.0625,22.1875,tc1
488672.0,83.0625,22.1875,tc1
488722.0,83.0625,22.1875,tc1
488772.0,83.8125,22.1875,tc1
488822.0,83.8125,22.1875,tc1
488872.0,83.8125,22.1875,tc1
488922.0,83.8125,22.1875,tc1
488972.0,84.5625,22.1875,tc1
489022.0,84.5625,22.1875,tc1
489072.0,84.5625,22.1875,tc1
489122.0,84.5625,22.1875,tc1
489172.0,84.5625,22.1875,tc1
489222.0,85.3125,22.1875,tc1
489272.0,85.3125,22.1875,tc1
489322.0,85.3125,22.1875,tc1
489372.0,85.3125,22.1875,tc1
489422.0,85.3125,22.1875,tc1
489472.0,85.3125,22.1875,tc1
489522.0,85.3125,22.1875,tc1
489572.0,85.3125,22.1875,tc1
489622.0,86.0625,22.1875,tc1
489672.0,86.0625,22.1875,tc1
489722.0,86.0625,22.1875,tc1
489772.0,86.0625,22.1875,tc1
489822.0,86.0625,22.1875,tc1
489872.0,86.0625,22.1875,tc1
489922.0,86.0625,22.1875,tc1
489972.0,86.8125,22.1875,tc1
490022.0,86.8125,22.1875,tc1
490072.0,86.8125,22.1875,tc1
490122.0,86.8125,22.1875,tc1
490172.0,86.8125,22.1875,tc1
490222.0,87.625,22.1875,tc1
490273.0,87.625,22.1875,tc1
490323.0,87.625,22.25,tc1
490373.0,87.625,22.25,tc1
490423.0,87.625,22.25,tc1
490473.0,88.375,22.25,tc1
490523.0,88.375,22.25,tc1
490573.0,88.375,22.25,tc1
490623.0,88.375,22.25,tc1
490673.0,89.125,22.25,tc1
490723.0,89.1875,22.25,tc1
490773.0,89.1875,22.25,tc1
490823.0,89.1875,22.1875,tc1
490873.0,89.1875,22.1875,tc1
490923.0,89.125,22.1875,tc1
490973.0,89.125,22.1875,tc1
491023.0,89.125,22.1875,tc1
491073.0,89.125,22.1875,tc1
491123.0,89.875,22.1875,tc1
491173.0,89.875,22.1875,tc1
491223.0,89.875,22.1875,tc1
491273.0,89.875,22.1875,tc1
491323.0,89.875,22.1875,tc1
491373.0,89.8125,22.1875,tc1
491423.0,89.8125,22.1875,tc1
491473.0,89.8125,22.1875,tc1
491523.0,90.5625,22.1875,tc1
491573.0,90.625,22.1875,tc1
491623.0,91.375,22.1875,tc1
491673.0,91.375,22.1875,tc1
491724.0,91.375,22.1875,tc1
491773.0,91.375,22.1875,tc1
491823.0,91.375,22.1875,tc1
491873.0,92.125,22.1875,tc1
491924.0,92.125,22.1875,tc1
491973.0,92.125,22.1875,tc1
492023.0,92.125,22.1875,tc1
492073.0,92.875,22.1875,tc1
492123.0,92.875,22.1875,tc1
492173.0,92.875,22.1875,tc1
492223.0,93.625,22.1875,tc1
492274.0,93.625,22.1875,tc1
492324.0,93.625,22.1875,tc1
492374.0,93.625,22.1875,tc1
492424.0,94.375,22.1875,tc1
492474.0,94.375,22.1875,tc1
492524.0,94.375,22.1875,tc1
492574.0,95.1875,22.1875,tc1
492624.0,95.1875,22.1875,tc1
492674.0,95.1875,22.1875,tc1
492724.0,95.1875,22.1875,tc1
492774.0,95.1875,22.1875,tc1
492824.0,95.1875,22.1875,tc1
492874.0,95.1875,22.1875,tc1
492924.0,95.1875,22.1875,tc1
492974.0,95.1875,22.1875,tc1
493024.0,95.1875,22.1875,tc1
493074.0,95.1875,22.1875,tc1
493125.0,95.1875,22.1875,tc1
493174.0,95.1875,22.1875,tc1
493224.0,95.1875,22.1875,tc1
493274.0,95.9375,22.1875,tc1
493324.0,95.9375,22.1875,tc1
493374.0,95.9375,22.1875,tc1
493424.0,95.9375,22.1875,tc1
493474.0,96.6875,22.1875,tc1
493524.0,96.6875,22.1875,tc1
493574.0,96.6875,22.1875,tc1
493624.0,96.6875,22.1875,tc1
493674.0,96.6875,22.1875,tc1
493724.0,97.4375,22.1875,tc1
493774.0,97.4375,22.1875,tc1
493824.0,97.4375,22.1875,tc1
493874.0,98.1875,22.1875,tc1
493924.0,98.1875,22.1875,tc1
493974.0,98.1875,22.1875,tc1
494024.0,98.1875,22.1875,tc1
494074.0,98.9375,22.1875,tc1
494124.0,98.9375,22.1875,tc1
494175.0,99.6875,22.1875,tc1
494224.0,99.6875,22.1875,tc1
494275.0,99.6875,22.1875,tc1
494325.0,99.6875,22.1875,tc1
494375.0,99.6875,22.1875,tc1
494425.0,99.6875,22.1875,tc1
494475.0,100.4375,22.1875,tc1
494525.0,100.4375,22.1875,tc1
494575.0,100.4375,22.1875,tc1
494625.0,100.4375,22.1875,tc1
494675.0,100.4375,22.1875,tc1
494725.0,100.4375,22.1875,tc1
494775.0,100.4375,22.1875,tc1
494825.0,100.4375,22.1875,tc1
494875.0,101.1875,22.1875,tc1
494925.0,101.1875,22.1875,tc1
494975.0,101.1875,22.1875,tc1
495025.0,101.1875,22.1875,tc1
495075.0,101.1875,22.1875,tc1
495125.0,101.1875,22.1875,tc1
495175.0,101.1875,22.1875,tc1
495225.0,101.1875,22.1875,tc1
495275.0,102.0,22.1875,tc1
495325.0,102.0,22.1875,tc1
495375.0,102.0,22.1875,tc1
495425.0,102.0,22.1875,tc1
495475.0,102.0,22.1875,tc1
495525.0,102.0,22.1875,tc1
495576.0,102.0,22.1875,tc1
495625.0,102.75,22.1875,tc1
495675.0,102.75,22.1875,tc1
495725.0,102.75,22.1875,tc1
495775.0,102.75,22.1875,tc1
495825.0,102.75,22.1875,tc1
495875.0,102.75,22.1875,tc1
495925.0,102.75,22.1875,tc1
495975.0,102.75,22.1875,tc1
496025.0,102.75,22.1875,tc1
496076.0,102.75,22.1875,tc1
496126.0,103.5,22.1875,tc1
496176.0,103.5,22.1875,tc1
496226.0,103.5,22.1875,tc1
496276.0,103.5,22.1875,tc1
496327.0,103.5,22.1875,tc1
496376.0,103.5,22.1875,tc1
496426.0,103.5,22.1875,tc1
496476.0,103.5,22.1875,tc1
496526.0,104.25,22.1875,tc1
496576.0,104.25,22.1875,tc1
496626.0,104.25,22.1875,tc1
496676.0,104.25,22.1875,tc1
496726.0,104.25,22.1875,tc1
496776.0,104.25,22.1875,tc1
496826.0,104.25,22.1875,tc1
496876.0,104.25,22.1875,tc1
496926.0,105.0,22.1875,tc1
496976.0,105.0,22.1875,tc1
497026.0,105.0,22.1875,tc1
497076.0,105.0,22.1875,tc1
497126.0,105.0,22.1875,tc1
497176.0,105.75,22.1875,tc1
497226.0,105.75,22.1875,tc1
497276.0,105.75,22.1875,tc1
497326.0,105.75,22.1875,tc1
497376.0,105.75,22.1875,tc1
497426.0,106.5625,22.1875,tc1
497476.0,106.5625,22.1875,tc1
497526.0,106.5625,22.1875,tc1
497576.0,106.5625,22.1875,tc1
497626.0,107.3125,22.1875,tc1
497676.0,107.3125,22.1875,tc1
497726.0,107.3125,22.1875,tc1
497776.0,107.3125,22.1875,tc1
497826.0,107.3125,22.1875,tc1
497876.0,107.3125,22.1875,tc1
497926.0,107.3125,22.1875,tc1
497976.0,107.3125,22.1875,tc1
498026.0,107.3125,22.1875,tc1
498076.0,107.3125,22.1875,tc1
498126.0,107.3125,22.1875,tc1
498176.0,107.3125,22.1875,tc1
498226.0,107.3125,22.1875,tc1
498277.0,107.3125,22.1875,tc1
498327.0,107.3125,22.1875,tc1
498377.0,107.3125,22.1875,tc1
498427.0,107.3125,22.1875,tc1
498478.0,107.3125,22.1875,tc1
498527.0,107.3125,22.1875,tc1
498578.0,107.3125,22.1875,tc1
498627.0,108.0625,22.1875,tc1
498677.0,108.0625,22.1875,tc1
498727.0,108.0625,22.1875,tc1
