time,data,ambient,sensor
117163.0,18.9375,14.1875,tc1
117213.0,18.9375,14.1875,tc1
117264.0,18.9375,14.1875,tc1
117314.0,18.9375,14.125,tc1
117364.0,18.875,14.125,tc1
117414.0,18.875,14.125,tc1
117464.0,18.875,14.125,tc1
117514.0,18.875,14.125,tc1
117564.0,18.875,14.125,tc1
117614.0,18.875,14.125,tc1
117664.0,18.875,14.125,tc1
117714.0,19.625,14.125,tc1
117764.0,18.875,14.125,tc1
117814.0,19.625,14.125,tc1
117864.0,19.625,14.125,tc1
117914.0,19.625,14.125,tc1
117965.0,19.625,14.125,tc1
118015.0,19.625,14.125,tc1
118065.0,19.625,14.125,tc1
118115.0,19.625,14.125,tc1
118165.0,18.875,14.125,tc1
118215.0,18.875,14.125,tc1
118265.0,18.875,14.125,tc1
118315.0,19.625,14.125,tc1
118365.0,19.625,14.125,tc1
118415.0,19.625,14.125,tc1
118465.0,18.875,14.125,tc1
118515.0,18.875,14.125,tc1
118565.0,18.875,14.125,tc1
118615.0,18.875,14.125,tc1
118665.0,18.875,14.125,tc1
118715.0,18.875,14.125,tc1
118765.0,18.875,14.125,tc1
118815.0,18.875,14.125,tc1
118865.0,18.875,14.125,tc1
118915.0,18.875,14.125,tc1
118965.0,18.875,14.125,tc1
119015.0,18.875,14.125,tc1
119065.0,18.875,14.125,tc1
119115.0,18.875,14.125,tc1
119165.0,18.875,14.125,tc1
119215.0,18.875,14.125,tc1
119265.0,18.875,14.125,tc1
119315.0,18.875,14.125,tc1
119365.0,18.875,14.125,tc1
119415.0,18.875,14.125,tc1
119465.0,18.875,14.125,tc1
119515.0,18.9375,14.125,tc1
119565.0,18.9375,14.125,tc1
119615.0,18.9375,14.125,tc1
119665.0,18.9375,14.125,tc1
119715.0,18.875,14.125,tc1
119765.0,18.875,14.125,tc1
119815.0,18.875,14.125,tc1
119865.0,18.875,14.125,tc1
119915.0,18.875,14.125,tc1
119965.0,18.875,14.125,tc1
120015.0,18.875,14.125,tc1
120066.0,18.875,14.125,tc1
120115.0,18.875,14.125,tc1
120165.0,18.875,14.125,tc1
120215.0,18.875,14.125,tc1
120265.0,18.875,14.125,tc1
120315.0,18.875,14.125,tc1
120365.0,18.875,14.125,tc1
120415.0,18.875,14.125,tc1
120465.0,18.875,14.125,tc1
120515.0,18.875,14.125,tc1
120565.0,18.875,14.125,tc1
120615.0,18.875,14.125,tc1
120665.0,18.875,14.125,tc1
120715.0,18.875,14.125,tc1
120765.0,18.875,14.125,tc1
120815.0,18.875,14.125,tc1
120865.0,18.875,14.125,tc1
120915.0,18.875,14.125,tc1
120965.0,18.875,14.125,tc1
121015.0,18.875,14.125,tc1
121065.0,18.875,14.125,tc1
121115.0,18.875,14.125,tc1
121165.0,18.875,14.125,tc1
121215.0,18.875,14.125,tc1
121266.0,18.875,14.125,tc1
121316.0,18.875,14.125,tc1
121366.0,18.875,14.125,tc1
121416.0,18.875,14.125,tc1
121466.0,18.875,14.125,tc1
121516.0,18.875,14.125,tc1
121566.0,19.625,14.125,tc1
121616.0,19.625,14.125,tc1
121666.0,19.625,14.125,tc1
121716.0,19.625,14.125,tc1
121766.0,19.625,14.125,tc1
121816.0,19.625,14.125,tc1
121866.0,19.625,14.125,tc1
121916.0,19.625,14.125,tc1
121966.0,19.625,14.125,tc1
122016.0,19.625,14.125,tc1
122066.0,19.625,14.125,tc1
122116.0,18.875,14.125,tc1
122166.0,19.625,14.125,tc1
122216.0,19.625,14.125,tc1
122266.0,19.625,14.125,tc1
122316.0,19.625,14.125,tc1
122367.0,19.625,14.125,tc1
122416.0,19.625,14.125,tc1
122466.0,19.625,14.125,tc1
122516.0,19.625,14.125,tc1
122566.0,19.6875,14.125,tc1
122616.0,19.6875,14.125,tc1
122666.0,19.6875,14.125,tc1
122716.0,19.6875,14.125,tc1
122766.0,19.625,14.125,tc1
122816.0,19.625,14.125,tc1
122866.0,18.875,14.125,tc1
122916.0,18.875,14.125,tc1
122966.0,18.875,14.125,tc1
123016.0,18.875,14.125,tc1
123067.0,18.875,14.125,tc1
123116.0,18.875,14.125,tc1
123166.0,18.875,14.125,tc1
123216.0,18.875,14.125,tc1
123267.0,18.875,14.125,tc1
123317.0,18.875,14.125,tc1
123367.0,18.875,14.125,tc1
123417.0,18.9375,14.125,tc1
123467.0,18.9375,14.125,tc1
123517.0,18.9375,14.125,tc1
123567.0,18.9375,14.125,tc1
123617.0,18.875,14.125,tc1
123667.0,18.875,14.125,tc1
123717.0,18.875,14.125,tc1
123767.0,18.875,14.125,tc1
123817.0,18.875,14.1875,tc1
123867.0,18.9375,14.1875,tc1
123917.0,18.9375,14.1875,tc1
123967.0,19.6875,14.1875,tc1
124017.0,19.625,14.1875,tc1
124067.0,19.625,14.1875,tc1
124117.0,19.625,14.1875,tc1
124167.0,19.625,14.1875,tc1
124217.0,19.625,14.1875,tc1
124267.0,19.6875,14.1875,tc1
124317.0,20.5,14.125,tc1
124367.0,20.5,14.125,tc1
124417.0,20.5,14.125,tc1
124467.0,20.4375,14.125,tc1
124518.0,20.4375,14.125,tc1
124567.0,20.4375,14.125,tc1
124617.0,20.4375,14.125,tc1
124667.0,20.4375,14.125,tc1
124717.0,20.4375,14.125,tc1
124767.0,20.4375,14.125,tc1
124817.0,20.4375,14.1875,tc1
124867.0,20.4375,14.1875,tc1
124917.0,20.5,14.1875,tc1
124967.0,20.5,14.1875,tc1
125017.0,20.5,14.1875,tc1
125067.0,20.5,14.1875,tc1
125117.0,20.5,14.1875,tc1
125167.0,20.5,14.1875,tc1
125217.0,20.5,14.1875,tc1
125268.0,20.5,14.1875,tc1
125318.0,21.25,14.125,tc1
125368.0,21.25,14.125,tc1
125418.0,21.25,14.125,tc1
125468.0,21.25,14.125,tc1
125518.0,21.25,14.125,tc1
125568.0,21.1875,14.125,tc1
125618.0,21.1875,14.125,tc1
125668.0,21.1875,14.125,tc1
125718.0,21.1875,14.125,tc1
125768.0,21.1875,14.125,tc1
125818.0,21.1875,14.1875,tc1
125868.0,21.1875,14.1875,tc1
125918.0,21.1875,14.1875,tc1
125968.0,21.1875,14.1875,tc1
126018.0,21.1875,14.1875,tc1
126068.0,21.1875,14.1875,tc1
126118.0,22.0,14.1875,tc1
126168.0,22.0,14.1875,tc1
126218.0,22.0625,14.1875,tc1
126268.0,22.0625,14.1875,tc1
126318.0,22.0625,14.1875,tc1
126368.0,22.0625,14.1875,tc1
126418.0,22.0625,14.1875,tc1
126468.0,22.0625,14.1875,tc1
126518.0,22.0625,14.1875,tc1
126568.0,22.0625,14.1875,tc1
126618.0,22.0625,14.1875,tc1
126669.0,22.0625,14.1875,tc1
126719.0,22.0625,14.1875,tc1
126769.0,22.0625,14.1875,tc1
126819.0,22.0625,14.1875,tc1
126869.0,22.0,14.1875,tc1
126919.0,22.75,14.1875,tc1
126969.0,22.75,14.1875,tc1
127019.0,22.75,14.1875,tc1
127069.0,22.75,14.1875,tc1
127119.0,22.75,14.1875,tc1
127169.0,22.75,14.1875,tc1
127219.0,22.75,14.1875,tc1
127269.0,22.75,14.1875,tc1
127319.0,22.8125,14.125,tc1
127369.0,23.5625,14.125,tc1
127419.0,23.5625,14.125,tc1
127469.0,23.5625,14.125,tc1
127519.0,23.5,14.125,tc1
127569.0,23.5,14.125,tc1
127619.0,23.5,14.125,tc1
127669.0,23.5,14.125,tc1
127719.0,23.5,14.125,tc1
127769.0,23.5,14.125,tc1
127819.0,23.5,14.1875,tc1
127869.0,23.5,14.1875,tc1
127919.0,23.5625,14.1875,tc1
127969.0,23.5625,14.1875,tc1
128019.0,24.375,14.1875,tc1
128069.0,24.375,14.1875,tc1
128119.0,24.375,14.1875,tc1
128169.0,24.375,14.1875,tc1
128219.0,24.375,14.1875,tc1
128269.0,24.375,14.1875,tc1
128319.0,24.375,14.125,tc1
128369.0,24.375,14.125,tc1
128419.0,24.375,14.125,tc1
128469.0,24.375,14.125,tc1
128519.0,25.125,14.125,tc1
128569.0,25.0625,14.125,tc1
128619.0,25.0625,14.125,tc1
128669.0,25.0625,14.125,tc1
128720.0,25.0625,14.125,tc1
128770.0,25.0625,14.125,tc1
128820.0,25.0625,14.125,tc1
128870.0,25.0625,14.125,tc1
128920.0,25.0625,14.125,tc1
128970.0,25.875,14.125,tc1
129020.0,25.9375,14.125,tc1
129070.0,25.9375,14.125,tc1
129120.0,25.9375,14.125,tc1
129170.0,25.9375,14.125,tc1
129220.0,25.875,14.125,tc1
129270.0,25.875,14.125,tc1
129320.0,25.875,14.125,tc1
129370.0,25.875,14.125,tc1
129420.0,26.625,14.125,tc1
129470.0,26.625,14.125,tc1
129520.0,26.625,14.125,tc1
129570.0,26.625,14.125,tc1
129620.0,26.625,14.125,tc1
129670.0,26.625,14.125,tc1
129720.0,26.625,14.125,tc1
129770.0,26.625,14.125,tc1
129820.0,27.375,14.1875,tc1
129870.0,26.6875,14.1875,tc1
129920.0,27.4375,14.1875,tc1
129970.0,27.4375,14.1875,tc1
130020.0,27.4375,14.1875,tc1
130070.0,27.4375,14.1875,tc1
130120.0,28.25,14.1875,tc1
130170.0,28.25,14.1875,tc1
130220.0,28.25,14.1875,tc1
130270.0,28.25,14.1875,tc1
130320.0,28.25,14.1875,tc1
130370.0,28.25,14.1875,tc1
130422.0,28.25,14.1875,tc1
130470.0,28.25,14.1875,tc1
130520.0,29.0,14.1875,tc1
130570.0,29.0,14.1875,tc1
130620.0,29.0,14.1875,tc1
130670.0,29.0,14.1875,tc1
130720.0,29.0,14.1875,tc1
130770.0,29.0,14.1875,tc1
130820.0,29.75,14.1875,tc1
130870.0,29.75,14.1875,tc1
130920.0,29.75,14.1875,tc1
130971.0,29.75,14.1875,tc1
131021.0,29.75,14.1875,tc1
131072.0,29.75,14.1875,tc1
131121.0,29.75,14.1875,tc1
131171.0,29.75,14.1875,tc1
131221.0,29.75,14.1875,tc1
131271.0,29.75,14.1875,tc1
131321.0,30.5625,14.125,tc1
131371.0,30.5625,14.125,tc1
131421.0,30.5625,14.125,tc1
131471.0,30.5625,14.125,tc1
131521.0,30.5625,14.125,tc1
131571.0,30.5625,14.125,tc1
131621.0,30.5,14.125,tc1
131671.0,30.5,14.125,tc1
131721.0,30.5,14.125,tc1
131771.0,31.25,14.125,tc1
131821.0,31.25,14.1875,tc1
131871.0,31.25,14.1875,tc1
131921.0,31.25,14.1875,tc1
131971.0,31.25,14.1875,tc1
132021.0,31.25,14.1875,tc1
132071.0,31.3125,14.1875,tc1
132121.0,31.3125,14.1875,tc1
132171.0,32.0625,14.1875,tc1
132221.0,32.0625,14.1875,tc1
132271.0,32.0625,14.1875,tc1
132321.0,32.0625,14.1875,tc1
132371.0,32.0625,14.1875,tc1
132423.0,32.0625,14.1875,tc1
132471.0,32.0,14.1875,tc1
132521.0,32.0,14.1875,tc1
132571.0,32.75,14.1875,tc1
132621.0,32.75,14.1875,tc1
132671.0,32.8125,14.1875,tc1
132721.0,32.8125,14.1875,tc1
132771.0,32.8125,14.1875,tc1
132821.0,32.8125,14.1875,tc1
132871.0,32.8125,14.1875,tc1
132921.0,33.625,14.1875,tc1
132971.0,33.625,14.1875,tc1
133021.0,33.625,14.1875,tc1
133071.0,33.625,14.1875,tc1
133121.0,33.625,14.1875,tc1
133171.0,33.625,14.1875,tc1
133222.0,33.625,14.1875,tc1
133272.0,33.625,14.1875,tc1
133323.0,33.625,14.1875,tc1
133372.0,34.375,14.1875,tc1
133422.0,34.375,14.1875,tc1
133472.0,34.375,14.1875,tc1
133522.0,34.375,14.1875,tc1
133572.0,34.3125,14.1875,tc1
133622.0,34.3125,14.1875,tc1
133672.0,34.3125,14.1875,tc1
133722.0,35.0625,14.1875,tc1
133772.0,35.125,14.1875,tc1
133822.0,35.125,14.1875,tc1
133872.0,35.125,14.1875,tc1
133922.0,35.125,14.1875,tc1
133972.0,35.125,14.1875,tc1
134022.0,35.875,14.1875,tc1
134072.0,35.875,14.1875,tc1
134122.0,35.875,14.1875,tc1
134172.0,35.875,14.1875,tc1
134222.0,35.875,14.1875,tc1
134272.0,35.875,14.1875,tc1
134322.0,35.875,14.1875,tc1
134372.0,35.875,14.1875,tc1
134422.0,36.6875,14.1875,tc1
134472.0,36.6875,14.1875,tc1
134522.0,36.6875,14.1875,tc1
134572.0,36.6875,14.1875,tc1
134622.0,36.6875,14.1875,tc1
134672.0,36.6875,14.1875,tc1
134722.0,36.6875,14.1875,tc1
134772.0,37.4375,14.1875,tc1
134822.0,37.4375,14.125,tc1
134872.0,37.4375,14.125,tc1
134922.0,37.4375,14.125,tc1
134972.0,37.4375,14.125,tc1
135022.0,37.4375,14.125,tc1
135072.0,37.4375,14.125,tc1
135122.0,38.1875,14.125,tc1
135172.0,38.1875,14.125,tc1
135222.0,38.1875,14.125,tc1
135273.0,38.125,14.125,tc1
135323.0,38.125,14.1875,tc1
135373.0,38.125,14.1875,tc1
135423.0,38.875,14.1875,tc1
135474.0,38.875,14.1875,tc1
135523.0,38.9375,14.1875,tc1
135573.0,38.9375,14.1875,tc1
135623.0,38.9375,14.1875,tc1
135673.0,38.9375,14.1875,tc1
135723.0,38.9375,14.1875,tc1
135773.0,38.9375,14.1875,tc1
135823.0,39.75,14.1875,tc1
135873.0,39.75,14.1875,tc1
135923.0,39.6875,14.1875,tc1
135973.0,39.6875,14.1875,tc1
136023.0,39.6875,14.1875,tc1
136073.0,39.6875,14.1875,tc1
136123.0,40.5,14.1875,tc1
136173.0,40.5,14.1875,tc1
136223.0,40.5,14.1875,tc1
136273.0,40.5,14.1875,tc1
136323.0,40.5,14.1875,tc1
136373.0,40.5,14.1875,tc1
136423.0,40.5,14.1875,tc1
136473.0,41.25,14.1875,tc1
136523.0,41.25,14.1875,tc1
136573.0,41.1875,14.1875,tc1
136623.0,41.1875,14.1875,tc1
136673.0,41.1875,14.1875,tc1
136723.0,41.1875,14.1875,tc1
136773.0,41.9375,14.1875,tc1
136823.0,42.0,14.1875,tc1
136873.0,42.0,14.1875,tc1
136923.0,42.75,14.1875,tc1
136973.0,42.75,14.1875,tc1
137023.0,42.75,14.1875,tc1
137073.0,42.75,14.1875,tc1
137123.0,42.75,14.1875,tc1
137173.0,42.75,14.1875,tc1
137223.0,42.75,14.1875,tc1
137274.0,43.5625,14.1875,tc1
137324.0,43.5625,14.1875,tc1
137374.0,43.5625,14.1875,tc1
137424.0,43.5,14.1875,tc1
137474.0,44.25,14.1875,tc1
137524.0,44.25,14.1875,tc1
137574.0,44.25,14.1875,tc1
137624.0,44.25,14.1875,tc1
137674.0,44.3125,14.1875,tc1
137724.0,44.3125,14.1875,tc1
137774.0,44.3125,14.1875,tc1
137824.0,44.3125,14.125,tc1
137874.0,45.0625,14.125,tc1
137924.0,45.0625,14.125,tc1
137974.0,45.0625,14.125,tc1
138024.0,45.0625,14.125,tc1
138074.0,45.0625,14.125,tc1
138124.0,45.0625,14.125,tc1
138174.0,45.0625,14.125,tc1
138224.0,45.0625,14.125,tc1
138274.0,45.0,14.125,tc1
138324.0,45.0,14.1875,tc1
138374.0,45.0,14.1875,tc1
138424.0,45.0,14.1875,tc1
138474.0,45.75,14.1875,tc1
138524.0,45.8125,14.1875,tc1
138574.0,45.8125,14.1875,tc1
138624.0,45.0625,14.1875,tc1
138674.0,45.8125,14.1875,tc1
138724.0,45.8125,14.1875,tc1
138774.0,45.8125,14.1875,tc1
138824.0,45.8125,14.1875,tc1
138874.0,46.5625,14.1875,tc1
138924.0,46.5625,14.1875,tc1
138974.0,47.3125,14.1875,tc1
139024.0,47.3125,14.1875,tc1
139074.0,48.0625,14.1875,tc1
139124.0,48.0625,14.1875,tc1
139174.0,48.0625,14.1875,tc1
139224.0,48.0625,14.1875,tc1
139275.0,48.0625,14.1875,tc1
139325.0,48.0625,14.125,tc1
139375.0,48.0625,14.125,tc1
139425.0,48.0625,14.125,tc1
139475.0,48.875,14.125,tc1
139525.0,48.875,14.125,tc1
139575.0,48.875,14.125,tc1
139625.0,49.625,14.125,tc1
139675.0,49.625,14.125,tc1
139725.0,49.625,14.125,tc1
139775.0,49.625,14.125,tc1
139825.0,50.3125,14.1875,tc1
139876.0,50.3125,14.1875,tc1
139925.0,50.3125,14.1875,tc1
139975.0,51.0625,14.1875,tc1
140025.0,51.0625,14.1875,tc1
140075.0,51.0625,14.1875,tc1
140125.0,51.0625,14.1875,tc1
140175.0,51.0625,14.1875,tc1
140225.0,51.0625,14.1875,tc1
140275.0,51.125,14.1875,tc1
140325.0,51.875,14.1875,tc1
140375.0,51.875,14.1875,tc1
140425.0,51.875,14.1875,tc1
140475.0,51.875,14.1875,tc1
140525.0,51.875,14.1875,tc1
140575.0,52.625,14.1875,tc1
140625.0,52.625,14.1875,tc1
140675.0,52.625,14.1875,tc1
140725.0,52.625,14.1875,tc1
140775.0,52.625,14.1875,tc1
140825.0,52.625,14.1875,tc1
140875.0,52.5625,14.1875,tc1
140925.0,52.5625,14.1875,tc1
140975.0,52.5625,14.1875,tc1
141025.0,52.5625,14.1875,tc1
141075.0,52.5625,14.1875,tc1
141125.0,52.625,14.1875,tc1
141175.0,53.375,14.1875,tc1
141225.0,53.375,14.1875,tc1
141276.0,53.375,14.1875,tc1
141326.0,53.375,14.125,tc1
141376.0,54.1875,14.125,tc1
141426.0,54.1875,14.125,tc1
141476.0,54.1875,14.125,tc1
141526.0,54.1875,14.125,tc1
141576.0,54.1875,14.125,tc1
141626.0,54.1875,14.125,tc1
141676.0,54.9375,14.125,tc1
141726.0,54.9375,14.125,tc1
141776.0,54.875,14.125,tc1
141826.0,54.875,14.1875,tc1
141876.0,54.875,14.1875,tc1
141927.0,54.875,14.1875,tc1
141977.0,54.9375,14.1875,tc1
142027.0,55.6875,14.1875,tc1
142077.0,55.6875,14.1875,tc1
142127.0,55.6875,14.1875,tc1
142177.0,55.6875,14.1875,tc1
142227.0,56.4375,14.1875,tc1
142277.0,56.4375,14.1875,tc1
142327.0,56.4375,14.1875,tc1
142377.0,56.4375,14.1875,tc1
142427.0,56.4375,14.1875,tc1
142477.0,56.4375,14.1875,tc1
142527.0,56.4375,14.1875,tc1
142577.0,56.4375,14.1875,tc1
142627.0,56.4375,14.1875,tc1
142677.0,56.4375,14.1875,tc1
142727.0,56.4375,14.1875,tc1
142777.0,56.4375,14.1875,tc1
142827.0,56.4375,14.125,tc1
142877.0,56.4375,14.125,tc1
142927.0,57.1875,14.125,tc1
142977.0,57.1875,14.125,tc1
143027.0,57.1875,14.125,tc1
143077.0,57.1875,14.125,tc1
143127.0,57.1875,14.125,tc1
143177.0,57.1875,14.125,tc1
143227.0,57.875,14.125,tc1
143277.0,57.875,14.125,tc1
143327.0,57.875,14.1875,tc1
143377.0,57.875,14.1875,tc1
143427.0,58.625,14.1875,tc1
143477.0,58.625,14.1875,tc1
143527.0,58.625,14.1875,tc1
143577.0,58.625,14.1875,tc1
143627.0,58.625,14.1875,tc1
143677.0,58.6875,14.1875,tc1
143727.0,58.6875,14.1875,tc1
143777.0,58.6875,14.1875,tc1
143827.0,58.6875,14.1875,tc1
143877.0,58.6875,14.1875,tc1
143927.0,58.6875,14.1875,tc1
143977.0,58.6875,14.1875,tc1
144027.0,59.4375,14.1875,tc1
144077.0,59.4375,14.1875,tc1
144127.0,59.4375,14.1875,tc1
144177.0,60.1875,14.1875,tc1
144227.0,60.1875,14.1875,tc1
144277.0,60.1875,14.1875,tc1
144327.0,60.1875,14.1875,tc1
144377.0,60.1875,14.1875,tc1
144427.0,60.9375,14.1875,tc1
144477.0,60.9375,14.1875,tc1
144527.0,60.9375,14.1875,tc1
144577.0,60.1875,14.1875,tc1
144627.0,60.1875,14.1875,tc1
144677.0,60.1875,14.1875,tc1
144727.0,60.1875,14.1875,tc1
144777.0,60.1875,14.1875,tc1
144827.0,60.9375,14.125,tc1
144877.0,60.9375,14.125,tc1
144927.0,60.9375,14.125,tc1
144977.0,61.6875,14.125,tc1
145027.0,61.6875,14.125,tc1
145077.0,60.9375,14.125,tc1
145127.0,60.9375,14.125,tc1
145177.0,60.9375,14.125,tc1
145227.0,60.875,14.125,tc1
145278.0,60.875,14.125,tc1
145328.0,61.625,14.1875,tc1
145378.0,61.625,14.1875,tc1
145428.0,62.4375,14.1875,tc1
145478.0,62.4375,14.1875,tc1
145528.0,62.4375,14.1875,tc1
145578.0,62.4375,14.1875,tc1
145628.0,61.6875,14.1875,tc1
145678.0,60.9375,14.1875,tc1
145728.0,60.1875,14.1875,tc1
145778.0,60.1875,14.1875,tc1
145828.0,59.4375,14.1875,tc1
145878.0,59.4375,14.1875,tc1
145928.0,59.4375,14.1875,tc1
